url	file_path	timestamp	status
https://www.google.com/finance/quote/NVDA:NASDAQ	html/NVDA_20251012_082619.html	2025-10-12 08:26:19	success
https://www.google.com/finance/quote/PX1:INDEXEURO	html/PX1_20251012_082622.html	2025-10-12 08:26:22	success
https://www.google.com/finance/quote/PX1:INDEXEURO	html/PX1_20251012_082625.html	2025-10-12 08:26:25	success
https://www.google.com/finance/quote/000001:SHA	html/000001_20251012_082627.html	2025-10-12 08:26:27	success
https://www.google.com/finance/quote/399106:SHE	html/399106_20251012_082630.html	2025-10-12 08:26:30	success
https://www.google.com/finance/quote/LQ45:IDX	html/LQ45_20251012_082633.html	2025-10-12 08:26:33	success
https://www.google.com/finance/quote/IDXSMC-LIQ:IDX	html/IDXSMC-LIQ_20251012_082635.html	2025-10-12 08:26:35	success
https://www.google.com/finance/quote/IDXG30:IDX	html/IDXG30_20251012_082638.html	2025-10-12 08:26:38	success
https://www.google.com/finance/quote/INVESTOR33:IDX	html/INVESTOR33_20251012_082641.html	2025-10-12 08:26:41	success
https://www.google.com/finance/quote/BISNIS-27:IDX	html/BISNIS-27_20251012_082643.html	2025-10-12 08:26:43	success
https://www.google.com/finance/quote/IDXHIDIV20:IDX	html/IDXHIDIV20_20251012_082645.html	2025-10-12 08:26:45	success
https://www.google.com/finance/quote/JII70:IDX	html/JII70_20251012_082647.html	2025-10-12 08:26:47	success
https://www.google.com/finance/quote/IDXSHAGROW:IDX	html/IDXSHAGROW_20251012_082650.html	2025-10-12 08:26:50	success
https://www.google.com/finance/quote/ESGQKEHATI:IDX	html/ESGQKEHATI_20251012_082652.html	2025-10-12 08:26:52	success
https://www.google.com/finance/quote/ISSI:IDX	html/ISSI_20251012_082655.html	2025-10-12 08:26:55	success
https://www.google.com/finance/quote/IDXQ30:IDX	html/IDXQ30_20251012_082658.html	2025-10-12 08:26:58	success
https://www.google.com/finance/quote/MNC36:IDX	html/MNC36_20251012_082701.html	2025-10-12 08:27:01	success
https://www.google.com/finance/quote/SMINFRA18:IDX	html/SMINFRA18_20251012_082703.html	2025-10-12 08:27:03	success
https://www.google.com/finance/quote/IDXMESBUMN:IDX	html/IDXMESBUMN_20251012_082707.html	2025-10-12 08:27:07	success
https://www.google.com/finance/quote/IDXV30:IDX	html/IDXV30_20251012_082710.html	2025-10-12 08:27:10	success
https://www.google.com/finance/quote/I-GRADE:IDX	html/I-GRADE_20251012_082713.html	2025-10-12 08:27:13	success
https://www.google.com/finance/quote/IDXESGL:IDX	html/IDXESGL_20251012_082716.html	2025-10-12 08:27:16	success
https://www.google.com/finance/quote/IDXBUMN20:IDX	html/IDXBUMN20_20251012_082718.html	2025-10-12 08:27:18	success
https://www.google.com/finance/quote/JII:IDX	html/JII_20251012_082720.html	2025-10-12 08:27:20	success
https://www.google.com/finance/quote/INFOBANK15:IDX	html/INFOBANK15_20251012_082723.html	2025-10-12 08:27:23	success
https://www.google.com/finance/quote/IDX80:IDX	html/IDX80_20251012_082726.html	2025-10-12 08:27:26	success
https://www.google.com/finance/quote/IDX30:IDX	html/IDX30_20251012_082728.html	2025-10-12 08:27:28	success
https://www.google.com/finance/quote/SRI-KEHATI:IDX	html/SRI-KEHATI_20251012_082731.html	2025-10-12 08:27:31	success
https://www.google.com/finance/quote/KOMPAS100:IDX	html/KOMPAS100_20251012_082734.html	2025-10-12 08:27:34	success
https://www.google.com/finance/quote/TOPIX:INDEXTOPIX	html/TOPIX_20251012_082736.html	2025-10-12 08:27:36	success
https://www.google.com/finance/quote/JPXNIKKEI400:INDEXTYO	html/JPXNIKKEI400_20251012_082739.html	2025-10-12 08:27:39	success
https://www.google.com/finance/quote/RUT:INDEXRUSSELL	html/RUT_20251012_082742.html	2025-10-12 08:27:42	success
https://www.google.com/finance/quote/DJT:INDEXDJX	html/DJT_20251012_082744.html	2025-10-12 08:27:44	success
https://www.google.com/finance/quote/IXCO:INDEXNASDAQ	html/IXCO_20251012_082746.html	2025-10-12 08:27:46	success
https://www.google.com/finance/quote/NBI:INDEXNASDAQ	html/NBI_20251012_082749.html	2025-10-12 08:27:49	success
https://www.google.com/finance/quote/IXF:INDEXNASDAQ	html/IXF_20251012_082751.html	2025-10-12 08:27:51	success
https://www.google.com/finance/quote/SP1500:INDEXSP	html/SP1500_20251012_082753.html	2025-10-12 08:27:53	success
https://www.google.com/finance/quote/SP1000:INDEXSP	html/SP1000_20251012_082755.html	2025-10-12 08:27:55	success
https://www.google.com/finance/quote/SPSIRBK:INDEXSP	html/SPSIRBK_20251012_082758.html	2025-10-12 08:27:58	success
https://www.google.com/finance/quote/SPSIOP:INDEXSP	html/SPSIOP_20251012_082857.html	2025-10-12 08:28:57	success
https://www.google.com/finance/quote/DJUSSC:INDEXDJX	html/DJUSSC_20251012_082859.html	2025-10-12 08:28:59	success
https://www.google.com/finance/quote/SPGSCI:INDEXSP	html/SPGSCI_20251012_082902.html	2025-10-12 08:29:02	success
https://www.google.com/finance/quote/SPGSEN:INDEXSP	html/SPGSEN_20251012_082904.html	2025-10-12 08:29:04	success
